"store","websites","attribute_set","type","category_ids","sku","has_options","name","gift_message_available","url_key","url_path","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","meta_title","meta_description","image","small_image","thumbnail","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","price","special_price","cost","weight","msrp","status","visibility","tax_class_id","is_recurring","em_featured","em_deal","em_hot","description","short_description","meta_keyword","custom_layout_update","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"admin","base","Default","simple","330,340,406","12003","0","叉烧肉","No","12003","12003.html"," ","Use config","Use config","","","/12003/1.jpg","/12003/1.jpg","/12003/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","6.09","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约2LB","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","叉烧肉","0","simple","",""
"admin","base","Default","simple","330,340,406","12004","0","小里脊","No","12004","12004.html"," ","Use config","Use config","","","/12004/1.jpg","/12004/1.jpg","/12004/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","4.39","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1LB","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","小里脊","0","simple","",""
"admin","base","Default","simple","330,340,406","12004","0","小里脊","No","12004","12004.html"," ","Use config","Use config","","","/12004/1.jpg","/12004/1.jpg","/12004/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","4.39","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1LB","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","小里脊","0","simple","",""
"admin","base","Default","simple","330,340,406","12005","0","大里脊","No","12005","12005.html"," ","Use config","Use config","","","/12005/1.jpg","/12005/1.jpg","/12005/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","3.19","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1LB","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","大里脊","0","simple","",""
"admin","base","Default","simple","330,340,406","12008","0","猪扒头（猪扒前部）","No","12008","12008.html"," ","Use config","Use config","","","/12008/1.jpg","/12008/1.jpg","/12008/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","3.69","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约2LB","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","猪扒头（猪扒前部）","0","simple","",""
"admin","base","Default","simple","330,340,406","12011","0","猪大踭（前腿肉）","No","12011","12011.html"," ","Use config","Use config","","","/12011/1.jpg","/12011/1.jpg","/12011/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","3.49","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约2LB","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","猪大踭（前腿肉）","0","simple","",""
"admin","base","Default","simple","330,340,406","12013","0","猪展肉（小腿肉）","No","12013","12013.html"," ","Use config","Use config","","","/12013/1.jpg","/12013/1.jpg","/12013/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","3.49","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1LB","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","猪展肉（小腿肉）","0","simple","",""
"admin","base","Default","simple","330,340,406","12014","0","猪腿肉（后腿肉）","No","12014","12014.html"," ","Use config","Use config","","","/12014/1.jpg","/12014/1.jpg","/12014/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","2.79","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1LB","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","猪腿肉（后腿肉）","0","simple","",""
"admin","base","Default","simple","330,340,406","12016","0","金沙骨","No","12016","12016.html"," ","Use config","Use config","","","/12016/1.jpg","/12016/1.jpg","/12016/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","5.69","","",".99","","Enabled","Catalog, Search","None","No","","","","100%不含瘦肉精，美国农业部检验，放心选购","一份约1LB","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","金沙骨","0","simple","",""
"admin","base","Default","simple","330,340,406","12017","0","瘦碎肉","No","12017","12017.html"," ","Use config","Use config","","","/12017/1.jpg","/12017/1.jpg","/12017/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","3.49","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约2LB","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","瘦碎肉","0","simple","",""
